,Problem,Alg_name,Iteration,Evaluations,Objectives,n_variables,xl,xu,exec_time,approx_nadir,solutions_shape,pop_size,path,image_location
723,ZDT3,RNSGA2,1000,100000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],20.66458535194397,[0.85262568 0.99928911],100,100,/home/582/ow6835/MOOP/Result/ZDT3/RNSGA2_ZDT3_10/ZDT3_RNSGA2_Iteration-1000_Obj-2_Var-10.b34ce650-199d-489d-bc90-27df26412d58,/home/582/ow6835/MOOP/Result/Images/ZDT3/RNSGA2_ZDT3Var-10/ZDT3_RNSGA2_Iteration-1000_Obj-2_Var-10_Pop_size100
724,ZDT3,AGNOMEN,100,10000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],1.936025619506836,[0.85049226 1.01364768],100,100,/home/582/ow6835/MOOP/Result/ZDT3/AGNOMEN_ZDT3_20/ZDT3_AGNOMEN_Iteration-100_Obj-2_Var-20.b7a9b1d1-c0ec-4caa-8022-0265f21b9157,/home/582/ow6835/MOOP/Result/Images/ZDT3/AGNOMEN_ZDT3Var-20/ZDT3_AGNOMEN_Iteration-100_Obj-2_Var-20_Pop_size100
725,ZDT3,AGNOMEN,100,10000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],1.9738104343414309,[0.85049226 1.01364768],100,40,/home/582/ow6835/MOOP/Result/ZDT3/AGNOMEN_ZDT3_20/ZDT3_AGNOMEN_Iteration-100_Obj-2_Var-20.11619748-cd0d-471c-8c43-ea703e8a2cfe,/home/582/ow6835/MOOP/Result/Images/ZDT3/AGNOMEN_ZDT3Var-20/ZDT3_AGNOMEN_Iteration-100_Obj-2_Var-20_Pop_size40
726,ZDT3,AGNOMEN,100,10000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],1.957127332687378,[0.85049226 1.01364768],100,200,/home/582/ow6835/MOOP/Result/ZDT3/AGNOMEN_ZDT3_20/ZDT3_AGNOMEN_Iteration-100_Obj-2_Var-20.6f218414-63d0-4927-9cde-edc1b9918c06,/home/582/ow6835/MOOP/Result/Images/ZDT3/AGNOMEN_ZDT3Var-20/ZDT3_AGNOMEN_Iteration-100_Obj-2_Var-20_Pop_size200
727,ZDT3,AGNOMEN,200,20000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],4.4493584632873535,[0.85156327 1.00052072],100,100,/home/582/ow6835/MOOP/Result/ZDT3/AGNOMEN_ZDT3_20/ZDT3_AGNOMEN_Iteration-200_Obj-2_Var-20.3e9f7eb5-1228-45b9-8f53-186c5d58c97d,/home/582/ow6835/MOOP/Result/Images/ZDT3/AGNOMEN_ZDT3Var-20/ZDT3_AGNOMEN_Iteration-200_Obj-2_Var-20_Pop_size100
728,ZDT3,RNSGA2,500,100000,2,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],23.80411148071289,[0.85204351 1.04734321],200,200,/home/582/ow6835/MOOP/Result/ZDT3/RNSGA2_ZDT3_10/ZDT3_RNSGA2_Iteration-500_Obj-2_Var-10.a0a6886d-cc88-41f6-89d4-4e0c9fb8489d,/home/582/ow6835/MOOP/Result/Images/ZDT3/RNSGA2_ZDT3Var-10/ZDT3_RNSGA2_Iteration-500_Obj-2_Var-10_Pop_size200
729,ZDT3,AGNOMEN,200,20000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],4.8898561000823975,[0.85156327 1.00052072],100,200,/home/582/ow6835/MOOP/Result/ZDT3/AGNOMEN_ZDT3_20/ZDT3_AGNOMEN_Iteration-200_Obj-2_Var-20.e348694a-5e5e-41f9-bc30-bdd2b1b96466,/home/582/ow6835/MOOP/Result/Images/ZDT3/AGNOMEN_ZDT3Var-20/ZDT3_AGNOMEN_Iteration-200_Obj-2_Var-20_Pop_size200
730,ZDT3,AGNOMEN,200,20000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],4.654973268508911,[0.85156327 1.00052072],100,40,/home/582/ow6835/MOOP/Result/ZDT3/AGNOMEN_ZDT3_20/ZDT3_AGNOMEN_Iteration-200_Obj-2_Var-20.93688cea-412d-460b-bbb5-d1f7b81451db,/home/582/ow6835/MOOP/Result/Images/ZDT3/AGNOMEN_ZDT3Var-20/ZDT3_AGNOMEN_Iteration-200_Obj-2_Var-20_Pop_size40
731,ZDT3,NSGA3,200,20000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],2.329184293746948,[0.84688889 1.00361306],117,100,/home/582/ow6835/MOOP/Result/ZDT3/NSGA3_ZDT3_20/ZDT3_NSGA3_Iteration-200_Obj-2_Var-20.642a06bf-5126-4067-9326-9ac2b979b27c,/home/582/ow6835/MOOP/Result/Images/ZDT3/NSGA3_ZDT3Var-20/ZDT3_NSGA3_Iteration-200_Obj-2_Var-20_Pop_size100
732,ZDT3,NSGA3,100,20000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],1.9607250690460205,[0.85103115 1.0077496 ],214,200,/home/582/ow6835/MOOP/Result/ZDT3/NSGA3_ZDT3_20/ZDT3_NSGA3_Iteration-100_Obj-2_Var-20.b7c78f8f-8d3d-4d2f-9c34-9c8aa31728a0,/home/582/ow6835/MOOP/Result/Images/ZDT3/NSGA3_ZDT3Var-20/ZDT3_NSGA3_Iteration-100_Obj-2_Var-20_Pop_size200
733,ZDT3,NSGA3,200,8000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],1.0250346660614014,[0.81395787 0.71606138],46,40,/home/582/ow6835/MOOP/Result/ZDT3/NSGA3_ZDT3_20/ZDT3_NSGA3_Iteration-200_Obj-2_Var-20.326f5cc3-4a47-42fe-8360-0de74dbe0fd6,/home/582/ow6835/MOOP/Result/Images/ZDT3/NSGA3_ZDT3Var-20/ZDT3_NSGA3_Iteration-200_Obj-2_Var-20_Pop_size40
734,ZDT3,RNSGA2,200,8000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],1.5910911560058594,[0.83634376 0.99813956],40,40,/home/582/ow6835/MOOP/Result/ZDT3/RNSGA2_ZDT3_20/ZDT3_RNSGA2_Iteration-200_Obj-2_Var-20.52abf1f0-bc5a-44fc-8166-43584c78db92,/home/582/ow6835/MOOP/Result/Images/ZDT3/RNSGA2_ZDT3Var-20/ZDT3_RNSGA2_Iteration-200_Obj-2_Var-20_Pop_size40
735,ZDT3,NSGA3,200,40000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],4.216997861862183,[0.85253782 0.94808074],215,200,/home/582/ow6835/MOOP/Result/ZDT3/NSGA3_ZDT3_20/ZDT3_NSGA3_Iteration-200_Obj-2_Var-20.45014c4b-5a7a-47e5-babb-4e8f8157e655,/home/582/ow6835/MOOP/Result/Images/ZDT3/NSGA3_ZDT3Var-20/ZDT3_NSGA3_Iteration-200_Obj-2_Var-20_Pop_size200
736,ZDT3,RNSGA2,100,10000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],1.9224519729614256,[0.84672045 1.02321744],100,100,/home/582/ow6835/MOOP/Result/ZDT3/RNSGA2_ZDT3_20/ZDT3_RNSGA2_Iteration-100_Obj-2_Var-20.815928cd-da29-44b0-8e95-662c591bac60,/home/582/ow6835/MOOP/Result/Images/ZDT3/RNSGA2_ZDT3Var-20/ZDT3_RNSGA2_Iteration-100_Obj-2_Var-20_Pop_size100
737,ZDT3,NSGA3,500,20000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],2.63084077835083,[0.84831437 0.61289607],43,40,/home/582/ow6835/MOOP/Result/ZDT3/NSGA3_ZDT3_20/ZDT3_NSGA3_Iteration-500_Obj-2_Var-20.11e1e55c-20fe-4889-bcd0-26d1cdc4810a,/home/582/ow6835/MOOP/Result/Images/ZDT3/NSGA3_ZDT3Var-20/ZDT3_NSGA3_Iteration-500_Obj-2_Var-20_Pop_size40
738,ZDT3,AGNOMEN,500,50000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],13.197449207305908,[0.85183426 1.00000002],100,200,/home/582/ow6835/MOOP/Result/ZDT3/AGNOMEN_ZDT3_20/ZDT3_AGNOMEN_Iteration-500_Obj-2_Var-20.431ebac6-dcf6-4eaa-98d3-0cfc8d8e8997,/home/582/ow6835/MOOP/Result/Images/ZDT3/AGNOMEN_ZDT3Var-20/ZDT3_AGNOMEN_Iteration-500_Obj-2_Var-20_Pop_size200
739,ZDT3,NSGA3,1000,40000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],5.343141317367554,[0.8477631  1.00455492],54,40,/home/582/ow6835/MOOP/Result/ZDT3/NSGA3_ZDT3_20/ZDT3_NSGA3_Iteration-1000_Obj-2_Var-20.831c6835-2413-4aeb-a12f-da3aea1a45d2,/home/582/ow6835/MOOP/Result/Images/ZDT3/NSGA3_ZDT3Var-20/ZDT3_NSGA3_Iteration-1000_Obj-2_Var-20_Pop_size40
740,ZDT3,RNSGA2,100,20000,2,20,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],4.014381647109985,[0.85654635 1.0049842 ],200,200,/home/582/ow6835/MOOP/Result/ZDT3/RNSGA2_ZDT3_20/ZDT3_RNSGA2_Iteration-100_Obj-2_Var-20.0ef66442-bce9-41ed-aedb-0bcdc4c4ab96,/home/582/ow6835/MOOP/Result/Images/ZDT3/RNSGA2_ZDT3Var-20/ZDT3_RNSGA2_Iteration-100_Obj-2_Var-20_Pop_size200
